id,video_id,title,channel_title,description,comment_count,like_count,view_count
48,3YqPKLZF_WU,Coldplay X BTS - My Universe (Official Video),Coldplay,"Coldplay X BTS - My Universe - The new single, taken from the album Music Of The Spheres, out now (https://coldplay.lnk.to/MOTS). Stream/Download here: https://coldplay.lnk.to/MyUniverse

Subscribe for more Coldplay content: https://Coldplay.lnk.to/Subscribe 

See more official Coldplay videos:
https://www.youtube.com/playlist?list=PLsvoYlzBrLFAJd4hNQSHw1lYjDKeQB_iU

Follow Coldplay
Twitter: https://twitter.com/coldplay
Facebook: https://www.facebook.com/coldplay
Instagram: http://instagram.com/coldplay
TikTok: https://www.tiktok.com/@coldplay

Follow BTS
Twitter: https://twitter.com/BTS_twt
Facebook: https://www.facebook.com/bangtan.official
Instagram: https://www.instagram.com/bts.bighitofficial/
TikTok: https://www.tiktok.com/@bts_official_bighit

CREDITS

Director: Dave Meyers
EP/Producer: Nathan Scherrer
Director Rep: Jamie Rabineau
Production Co: Freenjoy
Director of Photography: Scott Cunningham
Production Designer: François Audouy
Editor: Nick Gilberg
Additional score: Jon Hopkins

Cast:
DJ Lafrique - Joe Diao
Angel Moon - María José Retamozo
Eko - Lizeth San Martin
Dorean - Daniel Delgado
Blaze - Rober Gómez
Kasio - Larry Balboa

Spain 
Service Production: Blur Films
Exec Producer: Zico Judge
Line Producer: Veronica Pales
Art Director: Jon Blud
Lead Hair: Lisa Farrall
FX Makeup: Oxum Fx
Supernova 7 & Dj Lafrique Stylist: Buki 

South Korea 
Service Production: GE Production
On-Set Director: Yong Seok Choi (Lumpens)
Freenjoy EP: Tiffany Suh
Producer: Emma Sungeun Kim
Director of Photography: Eumko

VFX Calypso, Supersolis, Conform: Ingenuity
VFX Supervisor: David Lebensfeld & Grant Miller
VFX Producer: Jumanah Shaheen

VFX Floris: Rodeo FX
VFX Supervisor: Erik Gagnon
VFX Producers: Julie-Anne Cassidy & Emilie Debiasi

VFX Space, Spaceships: BUF
VFX Supervisor: Stéphane Vogel & Baptiste Cantet
VFX Producers: Camille Gibrat, Philippe Lépine, Annabelle Zoelin

VFX Holograms & CG Characters: AMGI
VFX Supervisors: Colin Brady
VFX Producers: Luke Paglia, Mark Miller & Matt Seefeldt

GFX: Territory Studios
GFX Supervisor: Marti Romances
GFX Producers: Lyniel Dao & Ari Ali

Volumetric Capture Studios:
Dimension, London.
Executive Producer / Co-Managing Director: Simon Windsor
Sales/ Client Director: Yush Kalia
Head of Production : Adam Smith
Producer/ Technical Director: Sarah Pearn
Senior Lead Volumetric Technical Artist: Adrianna Polcyn
Animator: Ben Crowe
CG Lighting Artist: Marcella Holmes

Jump Studio (SK telecom), Seoul.       
VP, Head of Metaverse Company: Jinsoo Jeon
VP, Head of Metaverse Development: khwan Cho
Executive Producer: Seung Yoon Baek
Business Development: Taekeun Yoon
Producer: Minhyuk Che
Stage Supervisor: Gukchan Lim

Telecine: Company3
Colourist: Stefan Sonnenfeld 
Producer: Blake Rice

Sound Design & Mix: Fiddle Leaf Sound
Sound Designer: Ben Freer

Coldplay Management/Team:
Coldplay Manager: Dave Holmes
Coldplay Creative Director: Phil Harvey
Coldplay Co-Creative Director: Misty Buckley
Management: Mandi Frost, Arlene Moon, Brooks Roach
Director of Digital & Communications: Chris Salmon
Band Assistant: Emma Jane Randall, Jessie Ogilvy & Lauren Rauch
Video Commissioner: Sam Seager
Beth Fenton – Clothing Creative Director and Stylist
Sadie Williams – Assistance and Seamstress
Tiffany Henry – Grooming, Wardrobe, Dressing Rooms

Big Hit Music, BTS Artist Management/Team:
Visual Creative: Lee Sun Kyoung, Kang Ju Eun, Kim Ga Eun, Hyo Kim

Artist Management: Jang Jin Gu, Kim Su Bin, Lee Jung Min, Park Jun Tae, Lee Seung Byung, Lee Hyeon Ki, Jeong Dae Seong, Song Jae Keun

A&R : Nicole Kim, Daye Shin, Hankyul Yoo, Gia Lim

Hair Stylist: Han Som, Mujin Choi, Lim lee young, Lee Da Eun

Makeup Artist: Kim Da Reum, Seo Yuri, Kim Seon Min

Stylist: Kim Young Jin, Kim Ye Song, Kim Bong Kyu, Shin Sang Cheol, Kim Min Ji

ABOUT BTS 
BTS, an acronym of Bangtan Sonyeondan or “Beyond the Scene,” is a GRAMMY-nominated South Korean group that has been capturing the hearts of millions of fans globally since its debut in June 2013. The members of BTS are RM, Jin, SUGA, j-hope, Jimin, V, and Jung Kook. Gaining recognition for their authentic and self-produced music, top-notch performances, and the way they interact with their fans, BTS has established themselves as 21st century pop icons breaking countless world records. While imparting a positive influence through activities such as the LOVE MYSELF campaign and the UN ‘Speak Yourself’ speech, the band has mobilised millions of fans across the world (named ARMY), collected five No.1 Billboard Hot 100 singles in less than a year, performed multiple sold-out stadium shows across the world, and was named TIME’s Entertainer of the Year 2020. BTS has been nominated for Best Pop Duo/Group Performance for the 63rd GRAMMY Awards and recognised with numerous prestigious awards like the Billboard Music Awards, American Music Awards and MTV Video Music Awards.

#ColdplayXBTS #MyUniverse #Coldplay #BTS #MusicOfTheSpheres",433790,9116508,282650336
49,k4V3Mo61fJM,Coldplay - Fix You (Official Video),Coldplay,"Coldplay - Fix You is taken from the album X&Y released in 2005 (hear the album at https://smarturl.it/x-and-y-cp)  

Subscribe for more content from Coldplay:
https://bit.ly/subscribecoldplay

Listen to the album X&Y on YouTube here: https://www.youtube.com/playlist?list=OLAK5uy_lRdzGKvuenqQAnspsk8LsswwAduYy4dr8

See more official videos from Coldplay here:
https://www.youtube.com/playlist?list=PLsvoYlzBrLFAJd4hNQSHw1lYjDKeQB_iU

FOLLOW COLDPLAY
Website: http://www.coldplay.com 
Instagram: http://instagram.com/coldplay
Twitter: https://twitter.com/coldplay
Facebook: https://www.facebook.com/coldplay
Tiktok: https://www.tiktok.com/@coldplay
Spotify: https://bit.ly/coldplayspotify

ABOUT COLDPLAY
Since forming at university in London, Coldplay have gone on to become one of the planet’s most popular acts, selling more than 100 million copies of their nine Number One albums, which have spawned a string of hits including Yellow, Clocks, Fix You, Paradise, Viva La Vida, A Sky Full Of Stars, Hymn For The Weekend, Adventure Of A Lifetime, Orphans and, most recently, Higher Power and My Universe.

#Coldplay #FixYou #XandY",117621,3136350,603897867
50,CCHdMIEGaaM,Daft Punk - Get Lucky (Official Video) feat. Pharrell Williams and Nile Rodgers,convar HUN,"Publication date: 19 April 2013
Album: Random Access Memories

Label: Daft Life, Columbia

Songwriter(s): Thomas Bangalter, Guy-Manuel de Homem-Christo, Nile Rodgers, Pharrell Williams

Credits and personnel:
    Daft Punk – production, vocals, synthesizer
    Pharrell Williams – vocals
    Nile Rodgers – guitar
    Paul Jackson, Jr. – guitar
    Chris Caswell – keyboards
    Nathan East – bass
    Omar Hakim – drums

This channel and I do not claim any right over any of the graphics, images, songs used in this video. All rights reserved to the respective copyright owners.",21686,1066502,38041006
51,FGBhQbmPwH8,Daft Punk - One More Time (Official Video),Daft Punk,"Random Access Memories (10th Anniversary Edition) out now: https://daftpunk.lnk.to/RAM10s
Official Music Video for “One More Time”, taken from “Discovery” available on all platforms: https://daftpunk.lnk.to/Discovery
Subscribe to the official Daft Punk YouTube channel: https://daftpunk.lnk.to/subscribeonY

Watch more videos of Daft Punk: https://daftpunk.lnk.to/essentialsvideos
Listen to Daft Punk’s Essentials here: https://daftpunk.lnk.to/essentials

Written by Thomas Bangalter, Guy-Manuel de Homem-Christo and Anthony Moore
Video directed by Kazuhisa Takenouchi and supervised by Leiji Matsumoto

Follow Daft Punk:
Official website: https://www.daftpunk.com/
Snapchat: https://daftpunk.lnk.to/snapchat
Instagram: https://daftpunk.lnk.to/instagram
Tiktok: https://daftpunk.lnk.to/tiktok
Twitch: https://daftpunk.lnk.to/twitch
Twitter: https://daftpunk.lnk.to/twitter
YouTube: https://daftpunk.lnk.to/youtube
Facebook: https://daftpunk.lnk.to/facebook
Spotify: https://daftpunk.lnk.to/spotify
Apple Music: https://daftpunk.lnk.to/applemusic
Amazon Music: https://daftpunk.lnk.to/amazonmusic
Discord: https://daftpunk.lnk.to/discord 

↓ LYRICS ↓

One more time
One more time

One more time, we're gonna celebrate
Oh yeah, alright, don't stop the dancing
One more time, we're gonna celebrate
Oh yeah, alright, don't stop the dancing

One more time, we're gonna celebrate
Oh yeah, alright, don't stop the dancing
One more time, we're gonna celebrate
Oh yeah

One more time

One more time, we're gonna celebrate
Oh yeah, alright, don't stop the dancing
One more time, we're gonna celebrate
Oh yeah, alright, don't stop the dancing

One more time, mmm
You know I'm just feelin'
Celebration
Tonight
Celebrate
Don't wait too late, mmm, no
We don't stop, you can't stop
We're gonna celebrate

One more time
One more time

One more time, a celebration
You know we're gonna do it right
Tonight, hey, just feeling
Music's got me feeling the need
Need, yeah
Come on, alright

We're gonna celebrate
One more time
Celebrate and dance so free
Music's got me feeling so free
Celebrate and dance so free

One more time
Music's got me feeling so free
We're gonna celebrate
Celebrate and dance so free
One more time
Music's got me feeling so free
We're gonna celebrate
Celebrate and dance so free

One more time
Music's got me feeling so free
We're gonna celebrate
Celebrate and dance so free
One more time
Music's got me feeling so free
We're gonna celebrate
Celebrate and dance so free

One more time
Music's got me feeling so free
We're gonna celebrate
Celebrate and dance so free
One more time
Music's got me feeling so free
We're gonna celebrate
Celebrate and dance so free

One more time
Music's got me feeling so free
We're gonna celebrate
Celebrate and dance so free
One more time
Music's got me feeling so free
We're gonna celebrate
Celebrate and dance so free

One more time
Music's got me feeling so free
We're gonna celebrate
One more time
Music's got me feeling so free
We're gonna celebrate
Celebrate and dance so free

One more time
Music's got me feeling so free
We're gonna celebrate
Celebrate and dance so free
One more time
Music's got me feeling so free
We're gonna celebrate
Celebrate and dance so free

One more time
Music's got me feeling so free

We're gonna celebrate
Celebrate and dance so free

℗ 2001 Daft Life 

#DaftPunk #Discovery #OneMoreTime #Vevo",113063,2928916,471406521
52,a5uQMwRMHcs,Daft Punk - Instant Crush (Video) ft. Julian Casablancas,DaftPunkVEVO,"Official video for “Instant Crush” by Daft Punk feat. Julian Casablancas

Homework: https://daftpunk.lnk.to/Homework 
Discovery: https://daftpunk.lnk.to/Discovery
Alive 1997: https://daftpunk.lnk.to/Alive1997 
Daft Club: https://daftpunk.lnk.to/DaftClub 
Human After All: https://daftpunk.lnk.to/HumanAfterAll 
Human After All (Remixes): https://daftpunk.lnk.to/HumanAfterAllRemixes 
Alive 2007: https://daftpunk.lnk.to/Alive2007
 
Watch more videos of Daft Punk: https://daftpunk.lnk.to/listenY
Listen to Daft Punk’s Essentials here: https://daftpunk.lnk.to/essentials
 
Official website: https://daftpunk.lnk.to/followW
Instagram: https://daftpunk.lnk.to/followI
Facebook:https://daftpunk.lnk.to/followF
Twitter : https://daftpunk.lnk.to/followT
YouTube: https://daftpunk.lnk.to/subscribeonY
Spotify:https://daftpunk.lnk.to/followS
Apple Music: https://daftpunk.lnk.to/followA
Amazon Music: https://daftpunk.lnk.to/followonAM
Deezer: https://daftpunk.lnk.to/deezer

#DaftPunk #InstantCrush #JulianCasablancas",88605,3293749,656577512
53,CCHdMIEGaaM,Daft Punk - Get Lucky (Official Video) feat. Pharrell Williams and Nile Rodgers,convar HUN,"Publication date: 19 April 2013
Album: Random Access Memories

Label: Daft Life, Columbia

Songwriter(s): Thomas Bangalter, Guy-Manuel de Homem-Christo, Nile Rodgers, Pharrell Williams

Credits and personnel:
    Daft Punk – production, vocals, synthesizer
    Pharrell Williams – vocals
    Nile Rodgers – guitar
    Paul Jackson, Jr. – guitar
    Chris Caswell – keyboards
    Nathan East – bass
    Omar Hakim – drums

This channel and I do not claim any right over any of the graphics, images, songs used in this video. All rights reserved to the respective copyright owners.",21686,1066502,38041006
54,K0HSD_i2DvA,Daft Punk - Around The World (Official Music Video Remastered),Daft Punk,"Random Access Memories (10th Anniversary Edition) out now: https://daftpunk.lnk.to/RAM10s
Watch more videos of Daft Punk: https://daftpunk.lnk.to/essentialsvideos
Homework 25th Anniversary Edition: https://daftpunk.lnk.to/homework25th
Listen to Daft Punk’s Essentials here: https://daftpunk.lnk.to/essentials

Follow Daft Punk:
Official website: https://www.daftpunk.com/
Snapchat: https://daftpunk.lnk.to/snapchat
Instagram: https://daftpunk.lnk.to/instagram
Tiktok: https://daftpunk.lnk.to/tiktok
Twitch: https://daftpunk.lnk.to/twitch
Twitter: https://daftpunk.lnk.to/twitter
YouTube: https://daftpunk.lnk.to/youtube
Facebook: https://daftpunk.lnk.to/facebook
Spotify: https://daftpunk.lnk.to/spotify
Apple Music: https://daftpunk.lnk.to/applemusic
Amazon Music: https://daftpunk.lnk.to/amazonmusic
Discord: https://daftpunk.lnk.to/discord 

Song written and composed by Thomas Bangalter and Guy-Manuel de Homem-Christo
Video directed by Michel Gondry

℗ 1997 Daft Life

#DaftPunk #Homework #AroundTheWorld",14840,611324,53158344
55,gAjR4_CbPpQ,"Daft Punk - Harder, Better, Faster, Stronger (Official Video)",Daft Punk,"Random Access Memories (10th Anniversary Edition) out now: https://daftpunk.lnk.to/RAM10s
Official Music Video for “Harder, Better, Faster, Stronger”, taken from “Discovery” available on all platforms:  https://daftpunk.lnk.to/Discovery
Subscribe to the official Daft Punk YouTube channel: https://daftpunk.lnk.to/subscribeonY

Watch more videos of Daft Punk: https://daftpunk.lnk.to/essentialsvideos
Listen to Daft Punk’s Essentials here: https://daftpunk.lnk.to/essentials

Written by Thomas Bangalter, Guy-Manuel de Homem-Christo and Edwin Birdsong
Video directed by Kazuhisa Takenouchi and supervised by Leiji Matsumoto

Follow Daft Punk:
Official website: https://www.daftpunk.com/
Snapchat: https://daftpunk.lnk.to/snapchat
Instagram: https://daftpunk.lnk.to/instagram
Tiktok: https://daftpunk.lnk.to/tiktok
Twitch: https://daftpunk.lnk.to/twitch
Twitter: https://daftpunk.lnk.to/twitter
YouTube: https://daftpunk.lnk.to/youtube
Facebook: https://daftpunk.lnk.to/facebook
Spotify: https://daftpunk.lnk.to/spotify
Apple Music: https://daftpunk.lnk.to/applemusic
Amazon Music: https://daftpunk.lnk.to/amazonmusic
Discord: https://daftpunk.lnk.to/discord 

↓ LYRICS ↓

Work it
Make it
Do it
Makes us

Harder
Better
Faster
Stronger

More than
Hour
Hour
Never

Ever
After
Work is
Over

Work it
Make it
Do it
Makes us

Harder
Better
Faster
Stronger

Work it harder, make it better
Do it faster, makes us stronger
More than ever, hour after hour
Work is never over

Work it harder, make it better
Do it faster, makes us stronger
More than ever, hour after hour
Work is never over

Work it harder, make it better
Do it faster, makes us stronger
More than ever, hour after hour
Work is never over

Work it harder, make it better
Do it faster, makes us stronger
More than ever, hour after hour
Work is never over

Work it harder, make it better
Do it faster, makes us stronger
More than ever, hour after hour
Work is never over

Work it harder, make it better
Do it faster, makes us
More than ever hour after hour
Work is never over

Work it harder, make it better
Do it faster, makes us stronger
More than ever, hour after hour
Work is never over

Work it harder, make it
Do it faster, makes us
More than ever, hour after hour
Work is never over

Work it harder, make it better
Do it faster, makes us strong
More than ever, hour after hour
Work is never over

Work it, make it better
Do it faster makes us stronger
More than ever, hour after hour
Work is never over

Work it, make it better
Do it faster makes us stronger
More than ever, hour after hour
Work is never over

Work it, make it better
Do it faster makes us stronger
More than ever, hour after hour
Work is never over

Work it harder
Do it faster
More than ever, hour
Work is never over

Work it harder, make it better
Do it faster makes us stronger
More than ever hour after hour
Work is never over

℗ 2001 Daft Life 

#DaftPunk #Discovery #HarderBetterFasterStronger",72832,1461634,129912771
56,sOS9aOIXPEk,Daft Punk - Something About Us (Official Video),Daft Punk,"Random Access Memories (10th Anniversary Edition) out now: https://daftpunk.lnk.to/RAM10s
Official Music Video for “Something About Us”, taken from “Discovery” available on all platforms: https://daftpunk.lnk.to/Discovery
Subscribe to the official Daft Punk YouTube channel: https://daftpunk.lnk.to/subscribeonY

Watch more videos of Daft Punk: https://daftpunk.lnk.to/essentialsvideos
Listen to Daft Punk’s Essentials here: https://daftpunk.lnk.to/essentials

Follow Daft Punk:
Official website: https://www.daftpunk.com/
Snapchat: https://daftpunk.lnk.to/snapchat
Instagram: https://daftpunk.lnk.to/instagram
Tiktok: https://daftpunk.lnk.to/tiktok
Twitch: https://daftpunk.lnk.to/twitch
Twitter: https://daftpunk.lnk.to/twitter
YouTube: https://daftpunk.lnk.to/youtube
Facebook: https://daftpunk.lnk.to/facebook
Spotify: https://daftpunk.lnk.to/spotify
Apple Music: https://daftpunk.lnk.to/applemusic
Amazon Music: https://daftpunk.lnk.to/amazonmusic
Discord: https://daftpunk.lnk.to/discord 

Like all songs from the album Discovery, the music video for ""Something About Us"" is a scene from the film Interstella 5555: The 5tory of the 5ecret 5tar 5ystem, which features no dialogue, but rather songs from Discovery throughout the whole film.

↓ LYRICS ↓

It might not be the right time
I might not be the right one
But there's something about us I want to say
'Cause there's something between us anyway

I might not be the right one
It might not be the right time
But there's something about us I've got to do
Some kind of secret I will share with you

I need you more than anything in my life
I want you more than anything in my life
I'll miss you more than anyone in my life
I love you more than anyone in my life

℗ 2001 Daft Life 

#DaftPunk #Discovery #SomethingAboutUs",24480,782614,84073729
57,NF-kLy44Hls,Daft Punk - Lose Yourself to Dance (Official Version),DaftPunkVEVO,"Official video for “Lose Yourself to Dance” by Daft Punk feat. Pharrell Williams

Homework: https://daftpunk.lnk.to/Homework 
Discovery: https://daftpunk.lnk.to/Discovery
Alive 1997: https://daftpunk.lnk.to/Alive1997 
Daft Club: https://daftpunk.lnk.to/DaftClub 
Human After All: https://daftpunk.lnk.to/HumanAfterAll 
Human After All (Remixes): https://daftpunk.lnk.to/HumanAfterAllRemixes 
Alive 2007: https://daftpunk.lnk.to/Alive2007
 
Watch more videos of Daft Punk: https://daftpunk.lnk.to/listenY
Listen to Daft Punk’s Essentials here: https://daftpunk.lnk.to/essentials
 
Official website: https://daftpunk.lnk.to/followW
Instagram: https://daftpunk.lnk.to/followI
Facebook:https://daftpunk.lnk.to/followF
Twitter : https://daftpunk.lnk.to/followT
YouTube: https://daftpunk.lnk.to/subscribeonY
Spotify:https://daftpunk.lnk.to/followS
Apple Music: https://daftpunk.lnk.to/followA
Amazon Music: https://daftpunk.lnk.to/followonAM
Deezer: https://daftpunk.lnk.to/deezer

#DaftPunk #LoseYourselftoDance #PharrellWilliams",37860,1159924,204501796
58,HhZaHf8RP6g,Daft Punk - Veridis Quo (Official Video),Daft Punk,"Official Music Video for “Veridis Quo”, taken from “Disovery” available on all platforms: https://daftpunk.lnk.to/Discovery
Subscribe to the official Daft Punk YouTube channel: https://daftpunk.lnk.to/subscribeonY

Watch more videos of Daft Punk: https://daftpunk.lnk.to/essentialsvideos
Listen to Daft Punk’s Essentials here: https://daftpunk.lnk.to/essentials

Written by Thomas Bangalter and Guy-Manuel de Homem-Christo 
Video directed by Kazuhisa Takenouchi and supervised by Leiji Matsumoto

Follow Daft Punk:
Official website: https://www.daftpunk.com/
Snapchat: https://daftpunk.lnk.to/snapchat
Instagram: https://daftpunk.lnk.to/instagram
Tiktok: https://daftpunk.lnk.to/tiktok
Twitch: https://daftpunk.lnk.to/twitch
Twitter: https://daftpunk.lnk.to/twitter
YouTube: https://daftpunk.lnk.to/youtube
Facebook: https://daftpunk.lnk.to/facebook
Spotify: https://daftpunk.lnk.to/spotify
Apple Music: https://daftpunk.lnk.to/applemusic
Amazon Music: https://daftpunk.lnk.to/amazonmusic
Discord: https://daftpunk.lnk.to/discord 

℗ 2001 Daft Life

#DaftPunk #Discovery #VeridisQuo",7607,241302,25718031
59,FxzBvqY5PP0,Daft Punk - Digital Love (Official Video),Daft Punk,"Random Access Memories (10th Anniversary Edition) out now: https://daftpunk.lnk.to/RAM10s
Official Music Video for “Digital Love”, taken from “Discovery” available on all platforms:  https://daftpunk.lnk.to/Discovery
Subscribe to the official Daft Punk YouTube channel: https://daftpunk.lnk.to/subscribeonY

Watch more videos of Daft Punk: https://daftpunk.lnk.to/essentialsvideos
Listen to Daft Punk’s Essentials here: https://daftpunk.lnk.to/essentials

Written by Thomas Bangalter, Guy-Manuel de Homem-Christo and Edwin Birdsong
Video directed by Kazuhisa Takenouchi and supervised by Leiji Matsumoto

Follow Daft Punk:
Official website: https://www.daftpunk.com/
Snapchat: https://daftpunk.lnk.to/snapchat
Instagram: https://daftpunk.lnk.to/instagram
Tiktok: https://daftpunk.lnk.to/tiktok
Twitch: https://daftpunk.lnk.to/twitch
Twitter: https://daftpunk.lnk.to/twitter
YouTube: https://daftpunk.lnk.to/youtube
Facebook: https://daftpunk.lnk.to/facebook
Spotify: https://daftpunk.lnk.to/spotify
Apple Music: https://daftpunk.lnk.to/applemusic
Amazon Music: https://daftpunk.lnk.to/amazonmusic
Discord: https://daftpunk.lnk.to/discord 

↓ LYRICS ↓

In this dream, I'm dancing right beside you
And it looked like everyone was having fun
The kind of feeling I've waited so long

Don't stop, come a little closer
As we jam, the rhythm gets stronger
There's nothing wrong with just a little little fun
We were dancing all night long

The time is right to put my arms around you
You're feeling right, you wrap your arms around too
But suddenly I feel the shining sun
Before I knew it, this dream was all gone

Ooh, I don't know what to do
About this dream and you
I wish this dream comes true

Ooh, I don't know what to do
About this dream and you
We'll make this dream come true

Why don't you play the game?
Why don't you play the game?

℗ 2001 Daft Life

#DaftPunk #Discovery #DigitalLove",9160,215878,31323022
60,eVTXPUF4Oz4,In The End [Official HD Music Video] - Linkin Park,Linkin Park,"Watch the official music video for In The End by Linkin Park from the album Hybrid Theory.
Stream: https://apple.co/3lcCvTK

🔔 Subscribe to the channel: https://bit.ly/1EBzxN2

Hybrid Theory 20th Anniversary Edition available here: http://lprk.co/ht20
Watch the lyric video: https://youtu.be/g9j5UzxEhEM

Directed by Joe Hahn and Nathan ""Karma"" Cox.

Apple Music: http://lprk.co/apple
Spotify: http://lprk.co/spotify
Amazon: http://lprk.co/amazon

Follow Linkin Park:
Web: https://www.linkinpark.com/
Official Community: https://LPUnderground.com
Facebook: http://lprk.co/facebook
Instagram: http://lprk.co/instagram
Twitter: http://lprk.co/twitter
MFR: https://musicforrelief.org

Linkin Park is an alternative rock band renowned for their hits “Numb,” “In the End,” “What I’ve Done,” “Castle of Glass,” “New Divide,” “Crawling,” and “Faint.”  They worked with artists like Jay-Z, Metallica, Steve Aoki, and Paul McCartney — amassing billions of global streams and received the UN Global Leadership Award for their humanitarian work.

Lyrics:
It starts with one thing
I don't know why
It doesn't even matter how hard you try
Keep that in mind
I designed this rhyme
To explain in due time
All I know
Time is a valuable thing
Watch it fly by as the pendulum swings
Watch it count down to the end of the day
The clock ticks life away

It's so unreal
Didn't look out below
Watch the time go right out the window
Trying to hold on, didn't even know
I wasted it all just to watch you go
I kept everything inside
And even though I tried, it all fell apart
What it meant to me

Will eventually be a memory of a time when
I tried so hard
And got so far
But in the end
It doesn't even matter
I had to fall
To lose it all
But in the end
It doesn't even matter

One thing, I don't know why
It doesn't even matter how hard you try
Keep that in mind
I designed this rhyme
To remind myself how
I tried so hard
In spite of the way you were mocking me
Acting like I was part of your property
Remembering all the times you fought with me
I'm surprised it got so
Things aren't the way they were before
You wouldn't even recognize me anymore
Not that you knew me back then
But it all comes back to me in the end
You kept everything inside
And even though I tried, it all fell apart
What it meant to me will eventually be a memory of a time when

I tried so hard
And got so far
But in the end
It doesn't even matter
I had to fall
To lose it all
But in the end
It doesn't even matter

I've put my trust in you
Pushed as far as I can go
For all this
There's only one thing you should know
I've put my trust in you
Pushed as far as I can go
For all this
There's only one thing you should know

I tried so hard
And got so far
But in the end
It doesn't even matter
I had to fall
To lose it all
But in the end
It doesn't even matter

#OfficialMusicVideo #LinkinPark #InTheEnd #WeAreWarnerRecords",421153,10954199,1628213244
61,kXYiU_JCYtU,Numb (Official Music Video) [4K UPGRADE] – Linkin Park,Linkin Park,"Subscribe to the channel: https://bit.ly/1EBzxN2

Download/Stream Lost : http://lprk.co/lost

Meteora|20 out April 7th
Pre-order Now: https://meteora20.lnk.to/YTmusicstore

Apple Music: http://lprk.co/apple
Spotify: http://lprk.co/spotify
Amazon: http://lprk.co/amazon

Follow Linkin Park:
http://www.linkinpark.com | http://LPUnderground.com
Official Linkin Park Merch: http://lprk.co/store
YouTube Subscribe: http://lprk.co/youtube
Facebook: http://lprk.co/facebook
Instagram: http://lprk.co/instagram
TikTok: http://lprk.co/tiktok
Twitter: http://lprk.co/twitter
Discord: https://discord.gg/linkinpark 

Linkin Park is an alternative rock band renowned for their hits “Numb,” “In the End,” “What I’ve Done,” “Castle of Glass,” “New Divide,” “Crawling,” and “Faint.”  They worked with artists like Jay-Z, Metallica, Steve Aoki, and Paul McCartney — amassing billions of global streams and received the UN Global Leadership Award for their humanitarian work.

Lyrics:
I'm tired of being what you want me to be
Feeling so faithless, lost under the surface
Don't know what you're expecting of me
Put under the pressure of walking in your shoes
(Caught in the undertow, just caught in the undertow)
Every step that I take is another mistake to you
(Caught in the undertow, just caught in the undertow)

I've become so numb, I can't feel you there
Become so tired, so much more aware
I'm becoming this, all I want to do
Is be more like me and be less like you

Can't you see that you're smothering me
Holding too tightly, afraid to lose control?
'Cause everything that you thought I would be
Has fallen apart right in front of you
(Caught in the undertow, just caught in the undertow)
Every step that I take is another mistake to you
(Caught in the undertow, just caught in the undertow)
And every second I waste is more than I can take

I've become so numb, I can't feel you there
Become so tired, so much more aware
I'm becoming this, all I want to do
Is be more like me and be less like you

And I know
I may end up failing too
But I know
You were just like me with someone disappointed in you

I've become so numb, I can't feel you there
Become so tired, so much more aware
I'm becoming this, all I want to do
Is be more like me and be less like you

I've become so numb, I can't feel you there
(I'm tired of being what you want me to be)
I've become so numb, I can't feel you there
(I'm tired of being what you want me to be) 

#LinkinPark #Meteora #Lost #Meteora20",566992,13124390,2086717438
62,8sgycukafqQ,What I've Done [Official Music Video] - Linkin Park,Linkin Park,"Watch the official music video for What I've Done by Linkin Park from the album Minutes to Midnight.
Stream: https://apple.co/2OclsoP

🔔 Subscribe to the channel: https://bit.ly/1EBzxN2

Hybrid Theory 20th Anniversary Edition available here: http://lprk.co/ht20

Directed by Joe Hahn.

Apple Music: http://lprk.co/apple
Spotify: http://lprk.co/spotify
Amazon: http://lprk.co/amazon

Follow Linkin Park:
Web: https://www.linkinpark.com/
Official Community: https://LPUnderground.com
Facebook: http://lprk.co/facebook
Instagram: http://lprk.co/instagram
Twitter: http://lprk.co/twitter
MFR: https://musicforrelief.org

Linkin Park is an alternative rock band renowned for their hits “Numb,” “In the End,” “What I’ve Done,” “Castle of Glass,” “New Divide,” “Crawling,” and “Faint.”  They worked with artists like Jay-Z, Metallica, Steve Aoki, and Paul McCartney — amassing billions of global streams and received the UN Global Leadership Award for their humanitarian work.

Lyrics:
In this farewell
There's no blood, there's no alibi
'Cause I've drawn regret
From the truth of a thousand lies
So let mercy come and wash away

What I've done
I'll face myself
To cross out what I've become
Erase myself
And let go of what I've done

Put to rest what you thought of me
While I clean this slate
With the hands of uncertainty
So let mercy come and wash away

What I've done
I'll face myself
To cross out what I've become
Erase myself
And let go of what I've done

For what I've done
I start again
And whatever pain may come
Today this ends
I'm forgiving

What I've done
I'll face myself
To cross out what I've become
Erase myself
And let go of what I've done

(Na-na na na)
(Na-na na na)
(Na-na na na)
What I've done
(Na-na na na)
(Na-na na na)
(Na-na na na)
Forgiving what I've done
(Na-na na na)
(Na-na na na)
(Na-na na na)
(Na-na na na) 

#OfficialMusicVideo #LinkinPark #WhatIveDone #WeAreWarnerRecords",152596,3593721,616438706
